cohort;0;12;24;36;48;60;72;84;96;108;120;132;144;156;168;180;cod_regsaud
2022-01;159.0;116.0;100.0;;;;;;;;;;;;;;42011
2023-01;149.0;119.0;;;;;;;;;;;;;;;42011
2024-01;204.0;;;;;;;;;;;;;;;;42011
2009-01;9.0;6.0;5.0;4.0;4.0;3.0;2.0;3.0;3.0;3.0;3.0;2.0;3.0;3.0;3.0;3.0;42014
2010-01;19.0;16.0;13.0;14.0;13.0;12.0;13.0;13.0;14.0;14.0;12.0;12.0;12.0;13.0;13.0;;42014
2011-01;11.0;10.0;7.0;7.0;7.0;7.0;6.0;7.0;5.0;6.0;7.0;7.0;7.0;7.0;;;42014
2012-01;15.0;14.0;11.0;10.0;8.0;9.0;12.0;11.0;11.0;9.0;10.0;9.0;10.0;;;;42014
2013-01;37.0;30.0;25.0;22.0;23.0;21.0;18.0;21.0;21.0;18.0;22.0;21.0;;;;;42014
2014-01;30.0;28.0;24.0;22.0;21.0;21.0;18.0;17.0;19.0;19.0;19.0;;;;;;42014
2015-01;40.0;35.0;32.0;30.0;15.0;17.0;15.0;15.0;16.0;15.0;;;;;;;42014
2016-01;14.0;11.0;9.0;7.0;6.0;7.0;6.0;6.0;7.0;;;;;;;;42014
2017-01;26.0;22.0;21.0;20.0;19.0;16.0;13.0;16.0;;;;;;;;;42014
2018-01;27.0;22.0;20.0;20.0;19.0;19.0;14.0;;;;;;;;;;42014
2019-01;40.0;35.0;32.0;28.0;27.0;29.0;;;;;;;;;;;42014
2020-01;29.0;25.0;21.0;22.0;22.0;;;;;;;;;;;;42014
2021-01;29.0;24.0;23.0;20.0;;;;;;;;;;;;;42014
2022-01;50.0;34.0;27.0;;;;;;;;;;;;;;42014
2023-01;37.0;26.0;;;;;;;;;;;;;;;42014
2024-01;65.0;;;;;;;;;;;;;;;;42014
2009-01;48.0;39.0;36.0;32.0;31.0;28.0;30.0;30.0;28.0;27.0;26.0;28.0;24.0;22.0;23.0;23.0;42016
2010-01;34.0;30.0;26.0;25.0;25.0;23.0;23.0;22.0;23.0;21.0;23.0;23.0;22.0;21.0;19.0;;42016
2011-01;31.0;26.0;23.0;22.0;20.0;16.0;15.0;15.0;15.0;13.0;15.0;17.0;17.0;15.0;;;42016
2012-01;53.0;49.0;45.0;42.0;41.0;40.0;35.0;37.0;35.0;35.0;36.0;34.0;34.0;;;;42016
2013-01;42.0;38.0;33.0;29.0;31.0;27.0;27.0;25.0;25.0;25.0;24.0;25.0;;;;;42016
2014-01;56.0;47.0;46.0;42.0;38.0;38.0;39.0;39.0;38.0;35.0;31.0;;;;;;42016
2015-01;117.0;84.0;68.0;69.0;67.0;65.0;60.0;58.0;55.0;54.0;;;;;;;42016
2016-01;38.0;24.0;22.0;22.0;19.0;21.0;19.0;20.0;19.0;;;;;;;;42016
2017-01;56.0;48.0;44.0;42.0;39.0;40.0;39.0;35.0;;;;;;;;;42016
2018-01;59.0;46.0;34.0;28.0;26.0;29.0;27.0;;;;;;;;;;42016
2019-01;43.0;31.0;26.0;25.0;25.0;25.0;;;;;;;;;;;42016
2020-01;67.0;56.0;53.0;50.0;43.0;;;;;;;;;;;;42016
2021-01;85.0;58.0;45.0;39.0;;;;;;;;;;;;;42016
2022-01;56.0;36.0;28.0;;;;;;;;;;;;;;42016
2023-01;87.0;57.0;;;;;;;;;;;;;;;42016
2024-01;143.0;;;;;;;;;;;;;;;;42016
2009-01;36.0;31.0;27.0;22.0;22.0;20.0;22.0;20.0;19.0;18.0;18.0;14.0;13.0;13.0;12.0;11.0;42004
2010-01;35.0;28.0;24.0;23.0;22.0;24.0;22.0;21.0;20.0;19.0;19.0;20.0;20.0;18.0;18.0;;42004
2011-01;20.0;18.0;17.0;15.0;15.0;13.0;12.0;13.0;12.0;13.0;12.0;11.0;10.0;12.0;;;42004
2012-01;31.0;24.0;19.0;18.0;16.0;17.0;15.0;14.0;15.0;13.0;14.0;14.0;13.0;;;;42004
2013-01;35.0;29.0;22.0;24.0;25.0;25.0;26.0;24.0;22.0;21.0;23.0;23.0;;;;;42004
2014-01;49.0;34.0;31.0;30.0;29.0;30.0;29.0;26.0;28.0;27.0;26.0;;;;;;42004
2015-01;72.0;68.0;63.0;63.0;61.0;62.0;49.0;43.0;41.0;40.0;;;;;;;42004
2016-01;19.0;13.0;11.0;11.0;11.0;12.0;11.0;8.0;8.0;;;;;;;;42004
2017-01;24.0;18.0;17.0;17.0;17.0;15.0;14.0;15.0;;;;;;;;;42004
2018-01;43.0;38.0;39.0;31.0;25.0;26.0;22.0;;;;;;;;;;42004
2019-01;19.0;17.0;16.0;12.0;11.0;10.0;;;;;;;;;;;42004
2020-01;32.0;24.0;22.0;19.0;18.0;;;;;;;;;;;;42004
2021-01;40.0;32.0;26.0;22.0;;;;;;;;;;;;;42004
2022-01;91.0;71.0;55.0;;;;;;;;;;;;;;42004
2023-01;46.0;37.0;;;;;;;;;;;;;;;42004
2024-01;63.0;;;;;;;;;;;;;;;;42004
2009-01;61.0;51.0;50.0;44.0;41.0;42.0;38.0;39.0;38.0;36.0;36.0;36.0;36.0;35.0;37.0;31.0;42005
2010-01;56.0;47.0;40.0;36.0;29.0;36.0;37.0;38.0;32.0;33.0;30.0;31.0;31.0;29.0;27.0;;42005
2011-01;20.0;17.0;16.0;13.0;11.0;11.0;11.0;10.0;11.0;12.0;11.0;10.0;10.0;10.0;;;42005
2012-01;63.0;51.0;38.0;38.0;39.0;33.0;29.0;25.0;28.0;28.0;30.0;31.0;27.0;;;;42005
2013-01;53.0;43.0;39.0;36.0;31.0;28.0;30.0;28.0;29.0;30.0;28.0;27.0;;;;;42005
2014-01;76.0;63.0;49.0;46.0;44.0;43.0;39.0;38.0;37.0;35.0;35.0;;;;;;42005
2015-01;72.0;60.0;53.0;42.0;40.0;39.0;40.0;39.0;41.0;36.0;;;;;;;42005
2016-01;154.0;135.0;119.0;112.0;112.0;87.0;76.0;79.0;74.0;;;;;;;;42005
2017-01;127.0;98.0;84.0;81.0;78.0;71.0;69.0;64.0;;;;;;;;;42005
2018-01;94.0;78.0;64.0;65.0;63.0;60.0;53.0;;;;;;;;;;42005
2019-01;113.0;99.0;84.0;82.0;75.0;63.0;;;;;;;;;;;42005
2020-01;142.0;108.0;99.0;88.0;74.0;;;;;;;;;;;;42005
2021-01;261.0;209.0;195.0;155.0;;;;;;;;;;;;;42005
2022-01;203.0;141.0;115.0;;;;;;;;;;;;;;42005
2023-01;206.0;132.0;;;;;;;;;;;;;;;42005
2024-01;233.0;;;;;;;;;;;;;;;;42005
2009-01;156.0;134.0;127.0;114.0;115.0;108.0;108.0;105.0;105.0;106.0;108.0;101.0;100.0;98.0;94.0;95.0;42007
2010-01;148.0;118.0;107.0;102.0;96.0;96.0;94.0;93.0;91.0;90.0;86.0;84.0;82.0;76.0;80.0;;42007
2011-01;180.0;158.0;134.0;123.0;116.0;115.0;114.0;111.0;102.0;98.0;95.0;95.0;90.0;92.0;;;42007
2012-01;171.0;151.0;136.0;108.0;104.0;109.0;110.0;99.0;93.0;94.0;95.0;98.0;101.0;;;;42007
2013-01;203.0;179.0;161.0;150.0;152.0;137.0;135.0;132.0;130.0;132.0;125.0;121.0;;;;;42007
2014-01;192.0;163.0;144.0;140.0;134.0;124.0;115.0;114.0;112.0;103.0;103.0;;;;;;42007
2015-01;287.0;240.0;223.0;210.0;193.0;167.0;168.0;166.0;161.0;159.0;;;;;;;42007
2016-01;202.0;172.0;150.0;131.0;117.0;121.0;119.0;115.0;113.0;;;;;;;;42007
2017-01;140.0;114.0;85.0;82.0;86.0;83.0;74.0;72.0;;;;;;;;;42007
2018-01;187.0;153.0;108.0;110.0;106.0;110.0;110.0;;;;;;;;;;42007
2019-01;292.0;255.0;211.0;210.0;198.0;186.0;;;;;;;;;;;42007
2020-01;230.0;198.0;167.0;151.0;149.0;;;;;;;;;;;;42007
2021-01;383.0;324.0;272.0;253.0;;;;;;;;;;;;;42007
2022-01;400.0;329.0;262.0;;;;;;;;;;;;;;42007
2023-01;341.0;265.0;;;;;;;;;;;;;;;42007
2024-01;544.0;;;;;;;;;;;;;;;;42007
2009-01;90.0;76.0;57.0;53.0;50.0;44.0;44.0;41.0;43.0;43.0;44.0;41.0;43.0;42.0;41.0;37.0;42006
2010-01;112.0;81.0;58.0;57.0;51.0;47.0;40.0;37.0;33.0;34.0;35.0;33.0;30.0;29.0;28.0;;42006
2011-01;104.0;79.0;65.0;57.0;55.0;50.0;48.0;45.0;42.0;41.0;42.0;43.0;42.0;36.0;;;42006
2012-01;129.0;105.0;84.0;81.0;63.0;69.0;68.0;64.0;60.0;58.0;58.0;60.0;53.0;;;;42006
2013-01;155.0;105.0;84.0;71.0;70.0;66.0;64.0;57.0;64.0;64.0;62.0;54.0;;;;;42006
2014-01;174.0;116.0;95.0;94.0;89.0;81.0;84.0;79.0;77.0;70.0;62.0;;;;;;42006
2015-01;195.0;146.0;126.0;112.0;106.0;100.0;96.0;95.0;89.0;69.0;;;;;;;42006
2016-01;241.0;182.0;156.0;145.0;131.0;130.0;129.0;125.0;97.0;;;;;;;;42006
2017-01;164.0;131.0;116.0;107.0;103.0;95.0;97.0;72.0;;;;;;;;;42006
2018-01;130.0;99.0;86.0;78.0;75.0;68.0;58.0;;;;;;;;;;42006
2019-01;137.0;105.0;87.0;79.0;80.0;74.0;;;;;;;;;;;42006
2020-01;127.0;92.0;82.0;76.0;75.0;;;;;;;;;;;;42006
2021-01;140.0;103.0;80.0;70.0;;;;;;;;;;;;;42006
2022-01;214.0;177.0;141.0;;;;;;;;;;;;;;42006
2023-01;400.0;319.0;;;;;;;;;;;;;;;42006
2024-01;302.0;;;;;;;;;;;;;;;;42006
2009-01;23.0;18.0;15.0;13.0;14.0;15.0;13.0;13.0;13.0;12.0;11.0;11.0;12.0;12.0;11.0;10.0;42002
2010-01;34.0;31.0;25.0;25.0;24.0;23.0;23.0;23.0;22.0;21.0;21.0;20.0;16.0;17.0;15.0;;42002
2011-01;35.0;29.0;27.0;22.0;21.0;18.0;15.0;14.0;15.0;15.0;16.0;14.0;12.0;10.0;;;42002
2012-01;26.0;21.0;17.0;16.0;14.0;15.0;14.0;14.0;15.0;15.0;15.0;15.0;13.0;;;;42002
2013-01;64.0;47.0;46.0;40.0;37.0;34.0;33.0;30.0;28.0;28.0;27.0;23.0;;;;;42002
2014-01;75.0;58.0;49.0;49.0;49.0;43.0;39.0;41.0;40.0;41.0;37.0;;;;;;42002
2015-01;121.0;104.0;89.0;76.0;75.0;72.0;76.0;73.0;70.0;65.0;;;;;;;42002
2016-01;54.0;40.0;35.0;32.0;33.0;33.0;32.0;29.0;30.0;;;;;;;;42002
2017-01;53.0;46.0;40.0;37.0;37.0;36.0;37.0;33.0;;;;;;;;;42002
2018-01;57.0;50.0;44.0;39.0;33.0;34.0;26.0;;;;;;;;;;42002
2019-01;68.0;60.0;57.0;50.0;46.0;46.0;;;;;;;;;;;42002
2020-01;63.0;55.0;43.0;36.0;34.0;;;;;;;;;;;;42002
2021-01;105.0;80.0;73.0;70.0;;;;;;;;;;;;;42002
2022-01;128.0;104.0;85.0;;;;;;;;;;;;;;42002
2023-01;104.0;81.0;;;;;;;;;;;;;;;42002
2024-01;88.0;;;;;;;;;;;;;;;;42002
2009-01;17.0;13.0;11.0;11.0;10.0;8.0;9.0;8.0;8.0;8.0;7.0;7.0;7.0;7.0;7.0;7.0;42010
2010-01;19.0;17.0;12.0;12.0;9.0;9.0;9.0;9.0;8.0;7.0;6.0;6.0;7.0;7.0;7.0;;42010
2011-01;22.0;20.0;19.0;18.0;18.0;15.0;15.0;13.0;12.0;8.0;12.0;9.0;11.0;9.0;;;42010
2012-01;16.0;13.0;14.0;14.0;14.0;12.0;10.0;10.0;11.0;11.0;11.0;11.0;9.0;;;;42010
2013-01;13.0;12.0;11.0;9.0;8.0;8.0;9.0;8.0;8.0;7.0;7.0;7.0;;;;;42010
2014-01;35.0;33.0;33.0;27.0;25.0;28.0;24.0;21.0;19.0;19.0;20.0;;;;;;42010
2015-01;9.0;8.0;6.0;5.0;6.0;6.0;6.0;4.0;5.0;6.0;;;;;;;42010
2016-01;12.0;9.0;9.0;9.0;7.0;6.0;7.0;8.0;7.0;;;;;;;;42010
2017-01;14.0;9.0;7.0;7.0;7.0;8.0;7.0;7.0;;;;;;;;;42010
2018-01;21.0;12.0;12.0;12.0;8.0;8.0;7.0;;;;;;;;;;42010
2019-01;38.0;25.0;22.0;18.0;15.0;14.0;;;;;;;;;;;42010
2020-01;38.0;30.0;29.0;22.0;21.0;;;;;;;;;;;;42010
2021-01;20.0;10.0;10.0;7.0;;;;;;;;;;;;;42010
2022-01;32.0;22.0;17.0;;;;;;;;;;;;;;42010
2023-01;39.0;28.0;;;;;;;;;;;;;;;42010
2024-01;31.0;;;;;;;;;;;;;;;;42010
2009-01;35.0;28.0;26.0;25.0;27.0;24.0;23.0;20.0;17.0;19.0;20.0;23.0;22.0;21.0;20.0;19.0;42015
2010-01;72.0;59.0;56.0;52.0;50.0;45.0;37.0;30.0;32.0;34.0;33.0;31.0;35.0;36.0;35.0;;42015
2011-01;34.0;30.0;29.0;25.0;22.0;22.0;20.0;18.0;19.0;17.0;18.0;20.0;20.0;20.0;;;42015
2012-01;44.0;39.0;38.0;35.0;29.0;25.0;27.0;26.0;24.0;22.0;22.0;23.0;21.0;;;;42015
2013-01;71.0;56.0;48.0;42.0;36.0;38.0;39.0;41.0;37.0;36.0;35.0;40.0;;;;;42015
2014-01;78.0;70.0;63.0;58.0;51.0;50.0;52.0;51.0;55.0;51.0;46.0;;;;;;42015
2015-01;63.0;53.0;48.0;44.0;41.0;43.0;44.0;45.0;46.0;40.0;;;;;;;42015
2016-01;55.0;47.0;40.0;41.0;41.0;42.0;42.0;42.0;42.0;;;;;;;;42015
2017-01;56.0;50.0;41.0;38.0;37.0;35.0;31.0;30.0;;;;;;;;;42015
2018-01;60.0;54.0;47.0;48.0;47.0;45.0;47.0;;;;;;;;;;42015
2019-01;74.0;55.0;52.0;50.0;39.0;39.0;;;;;;;;;;;42015
2020-01;86.0;73.0;68.0;58.0;55.0;;;;;;;;;;;;42015
2021-01;119.0;92.0;73.0;68.0;;;;;;;;;;;;;42015
2022-01;109.0;89.0;76.0;;;;;;;;;;;;;;42015
2023-01;115.0;101.0;;;;;;;;;;;;;;;42015
2024-01;86.0;;;;;;;;;;;;;;;;42015
2009-01;29.0;26.0;23.0;18.0;19.0;18.0;17.0;17.0;17.0;16.0;16.0;14.0;15.0;15.0;16.0;15.0;42017
2010-01;27.0;24.0;21.0;18.0;14.0;13.0;12.0;12.0;11.0;11.0;12.0;14.0;13.0;14.0;12.0;;42017
2011-01;13.0;11.0;10.0;9.0;8.0;9.0;8.0;9.0;9.0;9.0;9.0;9.0;9.0;8.0;;;42017
2012-01;52.0;44.0;38.0;35.0;31.0;26.0;28.0;30.0;27.0;29.0;29.0;26.0;22.0;;;;42017
2013-01;38.0;30.0;27.0;25.0;21.0;21.0;21.0;20.0;17.0;18.0;18.0;13.0;;;;;42017
2014-01;28.0;20.0;18.0;17.0;13.0;12.0;12.0;13.0;11.0;9.0;9.0;;;;;;42017
2015-01;35.0;28.0;25.0;23.0;23.0;19.0;19.0;19.0;17.0;16.0;;;;;;;42017
2016-01;53.0;40.0;36.0;31.0;29.0;30.0;25.0;22.0;20.0;;;;;;;;42017
2017-01;26.0;22.0;19.0;18.0;14.0;15.0;14.0;12.0;;;;;;;;;42017
2018-01;33.0;24.0;19.0;19.0;18.0;17.0;17.0;;;;;;;;;;42017
2019-01;44.0;30.0;25.0;23.0;19.0;16.0;;;;;;;;;;;42017
2020-01;51.0;39.0;32.0;28.0;22.0;;;;;;;;;;;;42017
2021-01;63.0;54.0;39.0;35.0;;;;;;;;;;;;;42017
2022-01;93.0;65.0;54.0;;;;;;;;;;;;;;42017
2023-01;45.0;42.0;;;;;;;;;;;;;;;42017
2024-01;87.0;;;;;;;;;;;;;;;;42017
2009-01;22.0;18.0;17.0;17.0;16.0;16.0;15.0;14.0;13.0;12.0;12.0;11.0;11.0;11.0;10.0;10.0;42003
2010-01;30.0;26.0;22.0;19.0;18.0;17.0;13.0;14.0;14.0;13.0;13.0;13.0;14.0;14.0;13.0;;42003
2011-01;14.0;11.0;11.0;10.0;11.0;10.0;7.0;6.0;7.0;6.0;8.0;8.0;8.0;8.0;;;42003
2012-01;33.0;24.0;24.0;20.0;17.0;17.0;16.0;16.0;15.0;13.0;15.0;12.0;13.0;;;;42003
2013-01;22.0;17.0;13.0;14.0;13.0;9.0;10.0;10.0;12.0;9.0;8.0;9.0;;;;;42003
2014-01;23.0;20.0;19.0;15.0;15.0;13.0;11.0;13.0;13.0;10.0;8.0;;;;;;42003
2015-01;23.0;17.0;12.0;13.0;13.0;11.0;12.0;12.0;11.0;11.0;;;;;;;42003
2016-01;21.0;19.0;19.0;15.0;13.0;12.0;12.0;11.0;10.0;;;;;;;;42003
2017-01;15.0;10.0;8.0;5.0;4.0;3.0;3.0;3.0;;;;;;;;;42003
2018-01;27.0;20.0;15.0;10.0;8.0;9.0;6.0;;;;;;;;;;42003
2019-01;30.0;22.0;20.0;16.0;16.0;14.0;;;;;;;;;;;42003
2020-01;22.0;12.0;11.0;9.0;9.0;;;;;;;;;;;;42003
2021-01;52.0;37.0;29.0;26.0;;;;;;;;;;;;;42003
2022-01;32.0;22.0;17.0;;;;;;;;;;;;;;42003
2023-01;31.0;19.0;;;;;;;;;;;;;;;42003
2024-01;34.0;;;;;;;;;;;;;;;;42003
2009-01;20.0;16.0;15.0;16.0;15.0;14.0;15.0;13.0;13.0;13.0;12.0;12.0;11.0;11.0;11.0;9.0;42008
2010-01;24.0;19.0;15.0;13.0;14.0;13.0;11.0;12.0;11.0;8.0;10.0;10.0;9.0;8.0;7.0;;42008
2011-01;25.0;23.0;21.0;18.0;18.0;16.0;16.0;14.0;15.0;15.0;15.0;14.0;14.0;15.0;;;42008
2012-01;14.0;13.0;9.0;8.0;9.0;9.0;8.0;9.0;8.0;7.0;9.0;9.0;7.0;;;;42008
2013-01;29.0;20.0;10.0;12.0;11.0;12.0;11.0;12.0;11.0;12.0;11.0;11.0;;;;;42008
2014-01;24.0;16.0;13.0;12.0;11.0;12.0;12.0;12.0;12.0;11.0;7.0;;;;;;42008
2015-01;41.0;35.0;32.0;29.0;30.0;28.0;29.0;31.0;31.0;29.0;;;;;;;42008
2016-01;36.0;31.0;27.0;24.0;22.0;19.0;19.0;20.0;20.0;;;;;;;;42008
2017-01;27.0;19.0;12.0;16.0;13.0;12.0;14.0;11.0;;;;;;;;;42008
2018-01;19.0;15.0;13.0;11.0;11.0;10.0;12.0;;;;;;;;;;42008
2019-01;20.0;13.0;13.0;11.0;11.0;9.0;;;;;;;;;;;42008
2020-01;38.0;30.0;28.0;24.0;22.0;;;;;;;;;;;;42008
2021-01;24.0;15.0;11.0;13.0;;;;;;;;;;;;;42008
2022-01;36.0;22.0;20.0;;;;;;;;;;;;;;42008
2023-01;40.0;29.0;;;;;;;;;;;;;;;42008
2024-01;94.0;;;;;;;;;;;;;;;;42008
2009-01;56.0;51.0;47.0;39.0;31.0;33.0;31.0;30.0;30.0;30.0;29.0;25.0;24.0;25.0;23.0;22.0;42013
2010-01;46.0;36.0;29.0;23.0;24.0;22.0;27.0;23.0;24.0;24.0;21.0;22.0;23.0;22.0;22.0;;42013
2011-01;25.0;22.0;16.0;14.0;12.0;13.0;12.0;14.0;13.0;12.0;12.0;12.0;13.0;12.0;;;42013
2012-01;22.0;19.0;17.0;16.0;21.0;19.0;19.0;19.0;19.0;18.0;18.0;16.0;16.0;;;;42013
2013-01;28.0;24.0;23.0;20.0;19.0;21.0;19.0;18.0;18.0;19.0;17.0;18.0;;;;;42013
2014-01;50.0;39.0;36.0;33.0;32.0;30.0;23.0;25.0;25.0;25.0;27.0;;;;;;42013
2015-01;37.0;30.0;30.0;32.0;29.0;25.0;23.0;24.0;22.0;21.0;;;;;;;42013
2016-01;40.0;37.0;34.0;31.0;30.0;30.0;28.0;26.0;23.0;;;;;;;;42013
2017-01;24.0;21.0;19.0;15.0;16.0;15.0;15.0;14.0;;;;;;;;;42013
2018-01;53.0;49.0;47.0;44.0;44.0;39.0;39.0;;;;;;;;;;42013
2019-01;27.0;18.0;18.0;20.0;18.0;16.0;;;;;;;;;;;42013
2020-01;30.0;29.0;25.0;27.0;25.0;;;;;;;;;;;;42013
2021-01;67.0;61.0;53.0;47.0;;;;;;;;;;;;;42013
2022-01;68.0;57.0;44.0;;;;;;;;;;;;;;42013
2023-01;60.0;48.0;;;;;;;;;;;;;;;42013
2024-01;73.0;;;;;;;;;;;;;;;;42013
2009-01;40.0;33.0;28.0;26.0;24.0;25.0;20.0;25.0;25.0;24.0;24.0;24.0;24.0;24.0;26.0;26.0;42012
2010-01;38.0;31.0;25.0;23.0;22.0;16.0;18.0;19.0;16.0;15.0;17.0;17.0;14.0;15.0;14.0;;42012
2011-01;38.0;32.0;29.0;27.0;24.0;22.0;20.0;22.0;21.0;20.0;21.0;22.0;22.0;22.0;;;42012
2012-01;38.0;32.0;29.0;21.0;20.0;19.0;23.0;22.0;19.0;20.0;20.0;20.0;20.0;;;;42012
2013-01;40.0;27.0;27.0;23.0;27.0;27.0;27.0;27.0;25.0;27.0;28.0;29.0;;;;;42012
2014-01;35.0;30.0;27.0;26.0;21.0;22.0;22.0;23.0;22.0;19.0;19.0;;;;;;42012
2015-01;28.0;21.0;24.0;21.0;19.0;18.0;19.0;20.0;21.0;19.0;;;;;;;42012
2016-01;33.0;28.0;26.0;25.0;21.0;17.0;18.0;18.0;19.0;;;;;;;;42012
2017-01;29.0;26.0;24.0;24.0;23.0;21.0;23.0;24.0;;;;;;;;;42012
2018-01;44.0;28.0;28.0;28.0;23.0;21.0;22.0;;;;;;;;;;42012
2019-01;30.0;25.0;21.0;19.0;18.0;18.0;;;;;;;;;;;42012
2020-01;52.0;46.0;46.0;44.0;40.0;;;;;;;;;;;;42012
2021-01;58.0;40.0;33.0;30.0;;;;;;;;;;;;;42012
2022-01;68.0;56.0;39.0;;;;;;;;;;;;;;42012
2023-01;62.0;52.0;;;;;;;;;;;;;;;42012
2024-01;80.0;;;;;;;;;;;;;;;;42012
2009-01;24.0;16.0;12.0;11.0;12.0;13.0;10.0;10.0;9.0;9.0;8.0;8.0;9.0;8.0;9.0;8.0;42001
2010-01;29.0;24.0;22.0;22.0;21.0;21.0;21.0;22.0;22.0;20.0;21.0;21.0;21.0;20.0;19.0;;42001
2011-01;28.0;22.0;22.0;19.0;18.0;17.0;15.0;15.0;16.0;15.0;15.0;14.0;12.0;12.0;;;42001
2012-01;39.0;33.0;29.0;24.0;20.0;18.0;16.0;16.0;14.0;11.0;9.0;7.0;9.0;;;;42001
2013-01;39.0;29.0;22.0;22.0;20.0;19.0;16.0;13.0;12.0;13.0;10.0;12.0;;;;;42001
2014-01;46.0;35.0;26.0;26.0;25.0;24.0;22.0;23.0;19.0;20.0;20.0;;;;;;42001
2015-01;50.0;39.0;35.0;33.0;34.0;29.0;32.0;29.0;31.0;28.0;;;;;;;42001
2016-01;40.0;34.0;28.0;24.0;19.0;20.0;20.0;17.0;17.0;;;;;;;;42001
2017-01;32.0;28.0;27.0;28.0;25.0;24.0;23.0;22.0;;;;;;;;;42001
2018-01;42.0;34.0;29.0;25.0;22.0;22.0;21.0;;;;;;;;;;42001
2019-01;22.0;19.0;18.0;16.0;12.0;13.0;;;;;;;;;;;42001
2020-01;33.0;24.0;23.0;17.0;19.0;;;;;;;;;;;;42001
2021-01;55.0;47.0;38.0;30.0;;;;;;;;;;;;;42001
2022-01;50.0;41.0;42.0;;;;;;;;;;;;;;42001
2023-01;37.0;25.0;;;;;;;;;;;;;;;42001
2024-01;36.0;;;;;;;;;;;;;;;;42001
2009-01;33.0;23.0;20.0;17.0;16.0;16.0;17.0;18.0;16.0;14.0;16.0;16.0;16.0;16.0;17.0;17.0;42009
2010-01;32.0;30.0;30.0;26.0;24.0;23.0;21.0;19.0;21.0;20.0;18.0;18.0;17.0;17.0;15.0;;42009
2011-01;32.0;27.0;24.0;18.0;20.0;19.0;15.0;15.0;16.0;14.0;13.0;15.0;13.0;14.0;;;42009
2012-01;20.0;15.0;12.0;12.0;12.0;12.0;12.0;12.0;14.0;13.0;11.0;10.0;7.0;;;;42009
2013-01;28.0;23.0;21.0;19.0;14.0;15.0;15.0;13.0;12.0;13.0;10.0;10.0;;;;;42009
2014-01;39.0;29.0;30.0;26.0;22.0;22.0;22.0;23.0;22.0;22.0;25.0;;;;;;42009
2015-01;42.0;35.0;31.0;31.0;25.0;24.0;24.0;23.0;23.0;21.0;;;;;;;42009
2016-01;22.0;15.0;15.0;13.0;11.0;12.0;12.0;11.0;10.0;;;;;;;;42009
2017-01;44.0;37.0;35.0;30.0;30.0;30.0;31.0;30.0;;;;;;;;;42009
2018-01;26.0;20.0;16.0;18.0;15.0;13.0;12.0;;;;;;;;;;42009
2019-01;31.0;22.0;17.0;16.0;13.0;14.0;;;;;;;;;;;42009
2020-01;59.0;43.0;35.0;35.0;33.0;;;;;;;;;;;;42009
2021-01;49.0;33.0;31.0;26.0;;;;;;;;;;;;;42009
2022-01;59.0;47.0;37.0;;;;;;;;;;;;;;42009
2023-01;38.0;30.0;;;;;;;;;;;;;;;42009
2024-01;61.0;;;;;;;;;;;;;;;;42009
2009-01;13.0;11.0;5.0;4.0;4.0;3.0;3.0;3.0;4.0;4.0;3.0;3.0;3.0;2.0;2.0;3.0;27004
2010-01;8.0;7.0;6.0;3.0;5.0;4.0;3.0;2.0;2.0;2.0;3.0;2.0;2.0;2.0;2.0;;27004
2011-01;10.0;9.0;7.0;5.0;4.0;4.0;1.0;2.0;2.0;2.0;3.0;2.0;2.0;2.0;;;27004
2012-01;4.0;3.0;2.0;2.0;2.0;;;;;;;;;;;;27004
2013-01;26.0;25.0;16.0;14.0;12.0;9.0;9.0;8.0;9.0;9.0;9.0;8.0;;;;;27004
2014-01;14.0;13.0;9.0;7.0;6.0;7.0;6.0;6.0;4.0;4.0;5.0;;;;;;27004
2015-01;10.0;6.0;6.0;6.0;5.0;5.0;2.0;2.0;2.0;3.0;;;;;;;27004
2016-01;15.0;7.0;5.0;6.0;7.0;5.0;6.0;6.0;5.0;;;;;;;;27004
2017-01;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;;;;;;;;;27004
2018-01;17.0;10.0;11.0;8.0;7.0;6.0;6.0;;;;;;;;;;27004
2019-01;11.0;10.0;4.0;5.0;6.0;7.0;;;;;;;;;;;27004
2020-01;11.0;5.0;5.0;5.0;6.0;;;;;;;;;;;;27004
2021-01;36.0;24.0;23.0;24.0;;;;;;;;;;;;;27004
2022-01;27.0;24.0;19.0;;;;;;;;;;;;;;27004
2023-01;14.0;10.0;;;;;;;;;;;;;;;27004
2024-01;32.0;;;;;;;;;;;;;;;;27004
2009-01;17.0;13.0;13.0;13.0;11.0;10.0;11.0;11.0;10.0;9.0;9.0;9.0;9.0;9.0;10.0;8.0;13005
2010-01;14.0;10.0;8.0;9.0;9.0;8.0;7.0;7.0;6.0;8.0;7.0;7.0;4.0;4.0;5.0;;13005
2011-01;16.0;12.0;9.0;11.0;10.0;10.0;10.0;7.0;8.0;8.0;8.0;8.0;8.0;8.0;;;13005
2012-01;30.0;18.0;14.0;14.0;13.0;12.0;13.0;12.0;14.0;16.0;14.0;12.0;10.0;;;;13005
2013-01;28.0;17.0;19.0;17.0;13.0;11.0;10.0;9.0;7.0;6.0;6.0;5.0;;;;;13005
2014-01;45.0;34.0;35.0;27.0;22.0;22.0;25.0;23.0;22.0;21.0;25.0;;;;;;13005
