;ano;retention;regiao_saude
1;2015-01;0.5365516416790317;29006
2;2016-01;0.5390142202176623;29006
3;2017-01;0.5056360008447912;29006
4;2018-01;0.4813831334992688;29006
5;2019-01;0.502491493769818;29006
6;2020-01;0.5439062461311757;29006
7;2021-01;0.5495604768568102;29006
8;2022-01;0.5842659410802082;29006
9;2023-01;0.6257474398590943;29006
10;2024-01;0.6410111475239488;29006
0;2014-01;0.6008811008811008;29018
1;2015-01;0.6216334173780982;29018
2;2016-01;0.6440947851827017;29018
3;2017-01;0.5809766073615933;29018
4;2018-01;0.5475965784516568;29018
5;2019-01;0.512443463133949;29018
6;2020-01;0.5415893749856014;29018
7;2021-01;0.6051034355653744;29018
8;2022-01;0.6234099053552534;29018
9;2023-01;0.5933306204857222;29018
10;2024-01;0.6226007968902312;29018
0;2014-01;0.4254434354386916;29017
1;2015-01;0.48224407944996184;29017
2;2016-01;0.4833467023172906;29017
3;2017-01;0.468116458704694;29017
4;2018-01;0.4391717171717172;29017
5;2019-01;0.42294124922696347;29017
6;2020-01;0.45659410430839004;29017
7;2021-01;0.4967981859410431;29017
8;2022-01;0.547717996289425;29017
9;2023-01;0.42544282784884285;29017
10;2024-01;0.534789475598852;29017
0;2014-01;0.6322367943081182;29012
1;2015-01;0.6424302606691469;29012
2;2016-01;0.6384924187747076;29012
3;2017-01;0.6222837508795835;29012
4;2018-01;0.6134302775180729;29012
5;2019-01;0.563565989630933;29012
6;2020-01;0.5894843292945249;29012
7;2021-01;0.6254263926018602;29012
8;2022-01;0.6632287182804719;29012
9;2023-01;0.6771999848341053;29012
10;2024-01;0.7053006919326636;29012
0;2014-01;0.5558828667735438;29009
1;2015-01;0.5645811892510005;29009
2;2016-01;0.5510873440285204;29009
3;2017-01;0.5438756600410318;29009
4;2018-01;0.5929559748427673;29009
5;2019-01;0.5139242973465484;29009
6;2020-01;0.5569749831490064;29009
7;2021-01;0.6229501768019501;29009
8;2022-01;0.6620870523464196;29009
9;2023-01;0.675844735382505;29009
10;2024-01;0.7205752656043398;29009
0;2014-01;0.2937373805357383;29023
1;2015-01;0.3694167751005818;29023
2;2016-01;0.4489974111827659;29023
3;2017-01;0.3243354598617757;29023
4;2018-01;0.42995043312380776;29023
5;2019-01;0.3960487225193107;29023
6;2020-01;0.44937611408199646;29023
7;2021-01;0.39941473559120616;29023
8;2022-01;0.37500891265597147;29023
9;2023-01;0.4239768144524089;29023
10;2024-01;0.4520653341929938;29023
0;2014-01;0.3395564334372978;29011
1;2015-01;0.3548222334910976;29011
2;2016-01;0.41279969232555447;29011
3;2017-01;0.3784297321036451;29011
4;2018-01;0.3898183648074952;29011
5;2019-01;0.32763050797833404;29011
6;2020-01;0.3178553652466696;29011
7;2021-01;0.43304055043185474;29011
8;2022-01;0.5162962962962963;29011
9;2023-01;0.5506682206682207;29011
10;2024-01;0.5620523920523921;29011
0;2014-01;0.7517556214808719;29020
1;2015-01;0.7262220027020538;29020
2;2016-01;0.680553239493499;29020
3;2017-01;0.7028806242539396;29020
4;2018-01;0.7302509419519827;29020
5;2019-01;0.7297312792236194;29020
6;2020-01;0.736515335978446;29020
7;2021-01;0.7437466908461653;29020
8;2022-01;0.7434700141805576;29020
9;2023-01;0.7427322160624062;29020
10;2024-01;0.7395210048943618;29020
0;2014-01;0.42828714763497366;29027
1;2015-01;0.44803870043000477;29027
2;2016-01;0.4840338164251207;29027
3;2017-01;0.3669254658385093;29027
4;2018-01;0.4422153209109731;29027
5;2019-01;0.4255479641131815;29027
6;2020-01;0.4462233436853002;29027
7;2021-01;0.44967072351854964;29027
8;2022-01;0.4603319623971798;29027
9;2023-01;0.4255855538637229;29027
10;2024-01;0.41619904315326856;29027
0;2014-01;0.29063620071684587;21004
1;2015-01;0.4070870821446858;21004
2;2016-01;0.42764647794601707;21004
3;2017-01;0.38626312324590273;21004
4;2018-01;0.40811441045008834;21004
5;2019-01;0.2826315789473684;21004
6;2020-01;0.29888987173816894;21004
7;2021-01;0.3271319793920413;21004
8;2022-01;0.3637610719963661;21004
9;2023-01;0.42115006813536227;21004
10;2024-01;0.495931277916572;21004
0;2014-01;0.4178299120234604;21017
1;2015-01;0.44465806987238715;21017
2;2016-01;0.3890971357409714;21017
3;2017-01;0.4092235061143662;21017
4;2018-01;0.4252016765695089;21017
5;2019-01;0.34982114123678626;21017
6;2020-01;0.3891887400233899;21017
7;2021-01;0.4322500919339591;21017
8;2022-01;0.43353249253875037;21017
9;2023-01;0.43652245559532654;21017
10;2024-01;0.4388748564867968;21017
0;2014-01;0.6780067417413658;50001
1;2015-01;0.6600976665630217;50001
2;2016-01;0.6193484666769454;50001
3;2017-01;0.6223077496301294;50001
4;2018-01;0.6423198369788323;50001
5;2019-01;0.5911607332201433;50001
